ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
459318,1,0,32,1,1,0,0,3,D
461823,0,0,27,0,0,10,0,4,C
459732,0,1,72,1,5,1,3,5,A
461317,1,0,59,1,4,1,0,1,C
461459,1,1,35,1,4,0,0,3,A
460429,1,0,32,1,1,9,0,1,A
464577,1,1,28,1,0,10,3,2,D
466552,0,1,19,0,3,1,0,2,A
461231,0,1,52,1,4,2,3,1,D
463650,0,0,29,0,6,1,0,3,D
462674,1,1,51,1,7,12,1,4,B
465275,0,0,27,1,0,1,0,5,D
465684,1,0,47,1,3,0,0,1,A
465492,0,1,61,0,3,1,0,1,A
464510,1,1,75,0,2,0,3,2,D
463588,0,0,19,0,0,1,0,1,D
466341,0,1,48,1,4,0,1,2,C
459397,0,1,59,1,4,3,1,2,B
460888,0,1,42,0,7,8,0,1,A
460272,1,0,86,1,2,1,0,1,A
460612,0,0,33,1,3,9,0,4,C
462530,1,1,37,1,4,3,3,2,A
462227,0,1,49,0,5,3,3,5,B
459684,0,1,52,1,3,3,1,3,B
459568,0,0,41,1,4,3,0,3,C
464517,0,0,26,1,0,1,0,2,D
467892,0,0,23,0,6,1,0,5,D
461012,0,0,35,0,6,1,0,3,D
463003,0,1,37,1,4,2,1,2,C
467592,0,1,43,1,3,7,0,2,A
462366,0,1,50,0,1,1,0,2,D
465908,1,0,50,0,1,1,0,1,A
466759,1,0,26,0,0,3,0,2,D
463400,1,0,20,0,0,8,0,3,D
467075,1,1,31,0,7,9,1,2,A
462087,1,0,31,1,0,9,0,3,A
462522,0,1,41,0,5,1,1,5,B
459615,0,1,84,0,2,1,0,1,A
464899,1,0,22,1,0,8,0,5,D
460157,0,1,57,0,8,1,0,5,D
467794,1,0,23,0,0,0,0,4,D
461040,1,1,69,0,2,0,0,1,D
466443,1,1,68,1,4,4,0,2,B
463975,1,0,30,0,0,8,0,4,B
464063,1,0,26,1,6,1,0,1,D
461917,0,1,79,1,2,1,0,1,D
464055,0,1,32,1,6,0,0,2,D
461326,1,0,36,1,4,1,0,1,C
467196,0,0,18,0,3,0,0,5,C
461633,0,0,30,1,0,8,0,4,D
462045,1,0,46,1,4,9,0,1,B
466264,0,1,33,1,8,0,0,2,D
466289,0,0,19,0,0,2,0,5,D
463562,0,0,33,1,3,0,0,4,C
460089,1,1,65,1,4,13,0,1,B
459336,0,1,26,1,4,6,1,2,A
467350,1,0,30,1,7,6,0,1,D
463565,1,0,33,1,3,1,0,4,D
463905,1,1,27,1,1,0,1,4,A
467269,0,1,65,1,4,0,1,2,C
464934,0,1,77,0,2,1,0,2,D
463923,1,0,20,0,1,0,0,4,D
465445,1,0,27,1,7,6,0,7,B
460517,0,1,78,1,2,3,0,2,C
463661,1,1,51,1,6,1,1,4,B
459370,0,0,18,0,0,13,0,4,D
466019,1,1,63,1,4,5,0,1,C
467107,0,1,36,1,1,1,1,3,B
461683,0,1,43,1,5,1,3,4,B
459053,0,1,46,1,5,0,3,4,C
466894,0,0,51,1,4,0,0,3,B
460005,0,0,43,1,1,0,0,1,A
467969,1,1,43,1,4,0,1,2,C
463120,1,0,37,1,3,1,0,1,A
466106,1,1,63,0,4,0,1,5,C
467644,0,0,30,0,6,3,0,5,D
461976,1,1,37,1,3,5,1,2,B
460885,0,1,53,0,4,8,1,3,B
463692,1,1,26,1,0,6,3,7,D
467674,0,1,40,1,4,0,1,2,C
465982,0,1,41,1,3,0,1,4,B
464349,0,1,66,1,4,2,0,1,C
467113,0,1,80,1,2,3,0,1,D
463881,1,1,37,0,1,0,1,5,B
462247,1,1,42,0,4,1,3,4,B
463886,1,0,38,1,4,1,0,2,C
460304,1,0,53,0,2,1,0,1,D
466458,0,0,33,0,5,5,0,2,A
465830,1,1,52,0,8,7,1,7,A
462889,0,1,33,0,5,3,3,4,B
462449,0,0,19,0,0,1,0,3,D
462101,0,1,53,1,4,3,1,3,A
467558,0,1,50,1,6,0,1,8,C
467247,1,0,26,0,1,0,0,2,D
461663,0,0,20,0,0,1,0,3,D
459571,1,1,53,1,5,0,3,4,C
459385,1,1,41,1,4,0,1,2,C
466191,0,1,48,1,5,0,3,3,C
465062,0,1,56,0,5,0,3,4,B
467108,1,0,66,1,4,0,0,1,D
466957,0,1,35,0,3,8,1,4,A
463298,0,1,50,0,3,0,0,2,A
461155,1,1,51,1,4,3,0,2,B
466650,1,0,30,0,0,8,0,3,D
464633,0,0,30,0,5,1,0,4,D
464469,1,0,50,1,4,9,0,1,B
459710,0,1,61,1,4,3,0,1,B
465319,0,0,19,0,0,0,0,5,D
462041,1,0,22,0,6,0,0,2,D
459539,1,0,35,1,0,9,0,1,D
466158,1,1,47,1,1,0,0,4,B
460430,0,0,32,0,6,12,0,4,D
461953,0,1,33,0,0,11,3,2,D
463982,1,0,25,1,0,3,0,2,A
467546,1,0,28,0,0,1,0,4,B
464861,0,0,32,0,7,3,0,2,B
459667,1,1,50,1,0,1,3,6,C
467447,1,1,37,1,1,3,1,3,B
461373,0,0,53,1,4,1,0,1,B
464587,1,1,49,1,4,1,0,2,A
467811,0,1,72,1,2,1,0,1,D
464333,0,1,60,1,5,0,3,3,B
466978,0,0,48,1,4,4,0,1,C
461705,1,0,32,0,0,1,0,4,D
461161,0,0,48,1,3,1,0,2,A
467860,1,0,33,1,3,0,0,1,B
462409,1,1,26,0,1,7,0,2,A
461093,1,1,38,1,4,1,1,4,C
466350,1,1,56,1,4,0,0,1,C
462273,1,0,41,1,3,1,0,2,D
460512,1,1,43,1,1,0,3,4,A
462320,1,1,51,1,4,0,1,2,C
465355,1,1,47,1,4,7,1,2,C
462877,0,0,28,1,4,1,0,3,D
466259,0,0,20,0,0,1,0,2,D
462424,1,1,38,0,4,0,0,3,C
459028,0,1,57,1,5,1,3,3,C
463708,1,1,28,0,1,1,1,2,A
461405,0,0,39,1,4,1,0,1,B
466656,0,1,89,1,8,1,3,2,C
464409,1,1,81,1,2,0,1,2,A
463754,0,0,33,1,3,1,0,4,D
464628,0,1,32,1,4,5,1,2,A
460447,0,1,79,0,2,0,0,1,A
466754,1,1,41,1,4,1,1,3,B
465023,0,1,43,1,4,9,1,2,C
466954,1,1,68,0,6,8,1,2,C
460274,1,1,58,1,4,7,0,2,C
466507,0,1,51,1,3,1,1,5,B
462281,0,1,47,1,4,0,0,2,C
462930,1,1,55,1,7,13,1,3,B
465125,1,0,39,1,4,9,0,1,A
464127,1,0,33,1,0,1,0,5,B
462164,1,1,62,1,4,9,0,1,B
463949,0,1,51,0,5,0,3,4,B
460380,0,0,29,1,3,8,0,3,D
461324,1,0,48,1,4,4,0,1,C
463482,0,0,41,0,1,9,0,7,C
465723,0,0,42,1,0,9,0,1,D
467948,1,0,20,0,0,0,0,3,D
464473,1,1,60,1,4,0,1,4,C
467325,1,1,72,1,2,1,3,2,B
462017,0,0,25,1,3,9,0,1,A
463152,1,1,57,1,6,1,1,4,C
462174,1,1,40,1,1,8,1,4,D
461511,0,1,35,0,6,9,0,2,B
464095,1,1,31,1,1,1,0,2,A
460096,1,1,78,0,2,1,0,1,A
462129,1,0,41,1,4,9,0,1,B
464111,0,1,57,1,4,0,1,3,D
463699,1,1,41,1,8,9,0,3,B
466307,0,1,49,1,4,1,0,2,C
459980,0,0,40,0,1,1,0,2,A
467115,0,1,89,1,2,0,0,2,B
464261,0,1,61,1,5,0,3,2,C
462098,1,1,38,0,3,3,1,3,B
460002,1,1,58,1,6,5,1,3,D
467322,1,1,46,1,4,0,1,2,C
463584,1,0,22,0,1,3,0,3,D
466633,0,1,39,1,3,6,1,2,C
460966,1,1,58,1,1,1,1,4,B
461084,1,1,38,1,4,8,1,2,B
461165,0,1,28,0,4,1,1,2,A
461454,1,1,35,1,4,7,3,4,B
459284,1,1,70,1,2,1,3,2,C
461116,0,1,30,0,5,4,3,4,D
459235,0,1,55,0,3,1,0,2,A
461377,1,1,57,1,4,3,0,1,B
467840,1,1,22,0,0,0,0,6,D
462362,0,1,63,1,3,0,1,4,B
462217,1,0,42,1,5,3,0,1,B
464325,0,1,27,1,0,4,3,3,B
460063,1,0,43,1,4,1,0,1,A
460727,0,1,69,0,5,0,3,4,B
467612,0,1,67,1,5,1,0,2,B
463317,0,1,72,1,8,0,0,1,A
466036,1,1,89,1,2,1,0,2,A
459320,0,1,26,1,5,0,0,3,D
464457,1,0,53,1,4,9,0,1,B
463702,0,1,49,1,4,1,1,4,B
463890,1,0,28,0,4,1,0,5,A
467420,0,1,52,1,5,1,3,4,C
466871,0,1,43,1,5,3,3,4,B
466878,0,1,38,0,4,8,3,5,A
462660,1,1,27,0,7,9,1,2,A
466691,0,0,18,0,0,5,0,4,D
463182,0,1,59,1,3,1,0,3,B
463321,0,0,22,0,0,1,0,3,D
462532,0,0,32,1,6,0,0,4,D
464588,1,1,35,1,4,0,0,2,B
467436,0,1,51,1,4,5,1,4,C
465260,1,0,22,0,0,8,0,6,D
467566,0,1,49,0,5,3,3,3,B
464284,1,1,42,1,4,3,0,2,B
462895,0,0,32,0,3,1,0,3,D
459460,0,0,55,0,2,3,0,1,D
461985,0,0,31,1,3,3,0,2,A
463168,1,1,36,1,6,7,1,2,C
466853,0,0,32,1,0,1,0,3,B
464840,0,0,18,0,0,0,0,4,D
460135,1,0,31,1,0,4,0,3,B
464814,0,1,53,1,4,0,3,7,D
464856,1,0,42,1,1,8,0,3,A
462940,0,0,75,0,2,3,0,2,A
463083,0,0,30,1,4,7,0,3,D
461283,0,0,19,0,0,1,0,4,D
459487,0,1,67,0,2,3,0,2,D
466181,0,1,46,1,3,1,0,2,C
462465,0,1,51,1,1,1,0,2,B
464780,1,0,32,0,1,1,0,9,D
466741,1,1,53,0,4,9,0,2,B
465385,1,0,46,1,4,5,0,1,B
464270,1,0,45,1,4,3,0,1,A
467807,0,1,50,1,5,1,1,3,B
466118,1,1,36,0,1,1,0,3,A
460068,1,0,40,1,4,8,0,1,B
467444,1,1,40,1,4,3,0,2,D
460937,0,1,43,0,4,1,3,9,B
459550,0,0,19,0,0,8,0,5,D
461539,0,1,42,0,3,6,1,2,A
464228,0,0,29,1,0,1,0,1,D
461593,1,1,37,1,6,9,1,2,C
461949,1,0,38,0,4,14,0,1,A
466171,1,1,79,1,2,0,0,1,A
462682,0,0,25,0,3,2,0,7,D
463384,1,0,29,0,8,1,0,5,D
460584,1,0,33,1,7,1,0,1,A
467502,1,0,26,0,0,3,0,6,D
459433,0,0,26,0,6,1,0,4,D
467452,1,1,38,1,4,9,1,2,C
462501,0,1,63,1,4,1,1,2,C
462121,1,0,60,1,4,1,0,3,C
464890,1,0,33,0,1,0,0,7,A
461172,1,1,71,1,2,1,0,1,A
460855,0,1,45,1,4,3,0,2,A
461268,1,1,60,1,4,0,1,2,B
465731,1,1,31,1,4,0,1,2,A
462861,1,0,26,1,0,8,0,1,D
458989,1,1,42,1,1,1,0,1,B
463527,1,0,35,0,4,13,0,1,A
463293,1,0,20,0,0,1,0,3,D
465166,0,0,25,1,0,4,0,5,D
460194,1,0,23,0,3,0,0,2,D
462711,0,1,53,1,4,0,1,5,C
466932,1,0,49,1,6,3,0,2,D
467769,1,0,35,1,6,1,0,1,B
461898,0,1,60,1,5,5,3,3,C
460840,0,1,86,1,2,0,0,1,A
466137,1,1,31,0,0,0,0,4,C
466607,0,0,18,0,8,2,0,2,D
462939,0,1,38,1,6,0,3,4,A
465698,0,0,39,1,4,8,0,2,A
461240,1,0,45,0,8,1,0,1,D
461357,0,0,28,1,0,0,0,4,D
459512,0,1,65,1,2,0,3,2,B
467775,1,0,41,1,4,0,0,1,C
462871,0,1,48,0,3,1,1,3,B
464454,1,1,52,1,1,7,3,4,C
459879,1,0,26,1,0,3,0,1,D
466802,1,1,43,1,1,1,0,1,A
459074,1,0,30,1,0,0,0,4,C
462539,1,1,77,0,2,1,0,1,A
460133,1,0,37,0,4,4,0,1,A
461780,1,0,65,1,2,0,0,5,A
466945,0,1,61,1,4,0,1,2,C
463922,1,0,32,0,0,2,0,5,C
466328,0,1,49,1,4,0,0,3,C
466195,0,0,19,0,0,1,0,4,D
462300,0,1,50,1,4,1,1,3,C
460412,1,0,31,0,0,0,0,5,D
467823,0,1,45,1,6,6,1,2,C
467726,0,1,82,1,2,0,3,2,C
463061,0,0,33,0,8,5,0,3,D
460134,0,1,39,1,3,9,3,3,D
463237,0,0,20,0,0,1,0,5,D
466770,1,1,85,1,2,0,0,5,C
464198,0,1,49,1,3,1,0,2,A
459344,1,1,76,1,4,1,3,2,C
464152,0,1,37,1,4,0,3,4,B
464104,0,1,62,0,4,0,1,3,C
461034,1,0,23,0,8,2,0,6,D
460755,0,0,33,1,4,0,0,1,D
465019,0,1,53,1,4,0,0,3,A
462902,0,1,46,0,5,3,1,3,C
460060,0,1,28,0,1,6,1,2,A
465739,1,0,87,0,2,1,0,2,A
461695,1,1,45,1,4,3,1,2,A
466297,1,0,21,0,0,1,0,4,D
465544,1,0,51,1,4,0,0,1,A
466207,1,1,37,1,6,9,1,4,C
464431,0,1,67,1,5,0,3,3,B
462397,0,1,49,1,4,1,1,4,C
460014,1,0,66,0,3,2,0,3,D
460202,0,1,42,1,3,1,0,2,D
459834,0,1,45,0,6,1,1,3,B
464011,0,0,32,1,0,3,0,4,D
460048,0,0,47,1,6,1,0,1,B
464546,1,1,38,1,1,8,0,3,A
459687,0,1,50,0,5,3,3,4,B
467737,1,1,51,1,3,7,1,2,A
463936,0,1,32,0,3,1,1,2,B
460422,0,1,53,1,3,1,3,2,B
467784,1,1,45,1,4,9,0,1,C
467067,1,0,32,0,0,0,0,4,C
466779,0,0,22,0,8,2,0,2,D
465661,0,0,59,1,3,1,0,1,C
459616,1,0,21,0,0,3,0,4,D
463745,0,1,62,1,4,1,1,3,A
466706,0,1,67,1,2,0,0,2,C
467816,1,0,73,1,4,0,0,1,C
466418,0,1,85,0,2,0,0,1,D
467882,1,0,40,1,4,0,0,1,B
463914,1,1,27,0,4,3,0,2,A
465498,0,1,41,1,1,9,1,2,A
461070,0,1,46,1,6,0,0,3,D
461171,0,1,41,1,4,3,1,3,A
467403,1,1,38,1,4,7,1,3,B
464382,1,1,55,1,4,1,1,4,C
465449,1,0,43,1,4,9,0,2,B
465190,1,1,48,1,4,1,3,4,C
467310,1,1,88,1,2,0,3,3,B
463131,0,1,66,0,3,1,3,2,A
467301,1,1,73,0,2,1,0,2,B
466202,0,1,49,1,4,9,1,2,C
459945,0,1,48,1,4,0,0,2,C
465187,1,1,39,0,6,0,1,4,C
460253,0,1,52,1,4,4,1,2,B
463216,0,0,30,1,4,8,0,1,A
465615,0,1,61,1,4,3,1,2,C
462055,0,0,33,1,0,0,0,7,A
465234,0,1,68,1,4,0,0,1,C
460720,1,1,48,1,4,1,1,2,B
467582,0,1,39,1,5,0,3,3,B
466046,1,1,36,0,3,1,1,2,A
467622,0,1,76,1,2,1,3,2,C
462664,0,1,69,0,4,2,0,2,A
461731,0,1,79,0,3,0,0,1,B
459061,1,1,39,1,0,9,3,3,A
462630,0,0,32,0,6,3,0,6,D
462311,0,1,56,1,5,3,3,9,B
461396,0,0,23,0,6,0,0,5,B
464900,0,1,71,0,2,1,0,2,D
463445,0,1,48,1,4,0,1,3,A
463824,1,1,37,0,4,1,0,3,B
459451,1,1,46,1,4,0,0,2,C
459070,1,1,66,0,2,3,0,1,A
463674,1,0,25,1,1,0,0,7,C
460119,0,0,26,1,0,0,0,4,D
465227,0,0,23,0,0,6,0,3,D
462612,1,1,32,0,6,3,3,6,B
467610,1,1,84,1,2,2,0,1,B
465159,0,1,57,0,3,0,0,1,A
465956,0,1,39,1,3,4,1,4,A
462422,0,1,71,1,2,1,0,2,A
466266,0,1,48,1,4,1,0,3,C
464573,1,1,39,1,4,7,1,3,B
463306,1,1,60,1,1,1,3,4,B
462065,1,0,43,1,7,14,0,1,D
463456,0,1,46,0,3,1,3,3,B
461914,1,1,55,1,4,6,0,2,C
459779,1,1,62,1,3,1,0,1,A
466663,0,0,57,1,6,0,0,1,A
464504,0,0,29,1,0,0,0,4,D
465883,0,1,33,0,4,3,0,4,A
465262,0,1,60,1,3,7,1,4,B
466205,1,1,58,1,4,6,0,1,C
464128,0,1,52,0,3,0,1,4,B
460482,1,1,30,0,7,9,0,3,B
466055,0,1,52,1,3,1,1,3,B
465511,0,1,31,1,4,0,1,2,A
460106,1,1,67,1,3,1,0,2,A
467527,0,1,62,1,4,2,1,4,B
460927,0,1,38,1,0,1,3,4,D
464172,0,1,60,1,4,3,3,3,B
461442,0,1,47,1,4,1,1,6,C
459851,0,0,53,1,4,3,0,1,B
466179,0,1,71,0,2,0,0,1,B
459019,0,1,45,0,5,10,3,3,C
463945,1,0,37,0,7,3,0,2,B
463274,0,1,58,1,4,7,0,1,B
459606,0,1,38,1,4,1,1,3,C
462807,1,0,28,1,7,3,0,1,C
467654,1,1,56,1,4,3,3,4,C
467418,0,1,49,1,4,1,1,4,C
467712,0,1,50,1,8,1,1,4,A
465299,0,1,56,1,5,3,3,2,B
461616,0,0,28,1,4,3,0,1,B
461547,0,0,70,0,3,0,0,1,B
460811,1,1,52,0,1,1,3,2,A
463891,0,1,75,1,2,1,0,1,A
467534,0,1,48,0,3,5,1,2,C
462748,0,1,51,1,4,1,0,3,C
459380,0,1,62,1,4,1,0,1,A
466783,1,0,43,1,0,0,0,6,A
462832,1,0,22,0,6,3,0,4,D
461134,0,1,32,1,6,0,0,3,D
465741,1,1,43,1,0,9,0,2,C
464785,0,1,35,0,6,5,0,4,A
464902,1,1,68,0,2,0,0,1,D
460629,1,1,36,1,3,3,1,3,B
464271,1,1,36,1,4,0,1,3,C
467408,0,1,47,1,4,0,1,4,A
461822,0,1,37,1,4,9,3,2,C
459378,0,0,20,0,0,1,0,4,D
463818,1,1,40,1,4,2,0,1,B
460644,1,1,40,1,7,2,1,2,C
466743,0,0,26,0,3,1,0,2,A
464212,1,1,56,1,8,0,1,2,C
463709,0,1,35,1,4,1,3,2,A
466145,0,1,56,0,3,1,1,3,C
465679,0,1,47,1,0,1,0,2,D
464436,0,1,88,1,2,0,3,2,A
459094,1,0,31,0,0,1,0,5,C
466183,0,1,50,1,3,0,1,2,C
461102,0,1,43,0,3,0,1,3,A
463012,0,1,47,0,1,3,0,1,D
462211,0,0,18,0,0,1,0,3,D
459639,1,1,56,1,4,3,0,1,B
465687,0,1,88,1,2,1,0,1,A
465742,1,1,45,1,4,3,0,3,C
466324,1,0,28,0,1,0,0,1,A
461827,0,1,57,1,4,0,0,1,C
459403,0,1,46,1,4,3,1,4,C
459442,0,1,85,1,5,0,3,2,C
460424,1,0,35,0,3,0,0,1,A
461170,1,0,40,0,1,0,0,3,A
465931,0,1,38,1,4,6,0,1,D
466800,1,0,18,0,0,6,0,3,D
462869,0,0,31,1,6,8,0,1,D
462678,1,1,48,1,4,4,1,3,C
466391,1,1,58,1,1,0,1,2,A
464701,0,0,31,0,6,0,0,2,A
467125,0,1,46,0,3,1,1,4,C
461190,1,0,31,0,1,0,0,2,D
461691,0,0,31,1,0,3,0,4,D
461208,1,0,32,1,7,5,0,1,D
460052,1,0,81,1,2,1,0,1,B
464999,0,1,66,1,2,1,3,2,C
462191,1,0,22,0,6,3,0,2,B
467045,0,1,51,1,3,0,0,2,A
459104,0,0,22,0,0,0,0,2,D
462558,1,0,33,1,1,0,0,6,D
460342,1,0,29,1,1,10,0,1,D
466647,1,1,41,1,4,7,3,2,C
459038,1,0,18,0,0,1,0,4,D
460074,1,0,48,1,2,4,0,1,A
465016,0,1,78,0,5,0,3,2,B
459842,0,0,25,1,0,3,0,3,D
466230,0,1,46,1,4,0,1,2,B
467096,0,1,53,1,3,4,0,2,A
466012,0,1,56,1,4,2,1,3,B
467059,0,1,47,1,4,2,0,1,D
463023,1,1,40,0,7,6,0,1,D
464557,0,0,27,0,4,8,0,4,D
467052,0,0,18,0,0,2,0,2,D
464461,0,1,41,1,8,1,1,4,A
464733,1,1,31,0,1,1,3,4,A
465433,1,0,40,1,4,3,0,1,B
459799,0,1,47,1,4,1,0,2,B
466808,1,0,43,0,1,0,0,1,A
459321,0,1,81,1,3,1,0,1,B
464035,0,1,62,1,5,1,3,4,C
466975,0,1,51,1,4,0,1,2,C
467524,0,0,20,0,0,3,0,5,D
460270,0,0,42,1,6,9,0,1,B
465529,1,0,33,0,6,0,0,4,A
464246,1,1,59,1,4,0,1,2,C
465639,0,1,36,1,0,8,3,2,D
464346,0,1,55,1,5,2,3,3,C
460953,0,1,59,0,3,1,0,2,D
464556,1,0,39,1,4,1,0,3,A
467762,1,0,39,1,1,0,0,4,C
467285,0,1,53,0,5,3,3,4,B
467128,1,0,32,0,7,1,0,1,A
459503,0,1,35,1,0,5,3,4,C
466402,0,1,40,1,4,0,1,4,B
466834,0,1,60,1,3,1,0,3,A
467710,1,0,37,1,4,9,0,4,A
461559,0,1,52,1,4,0,0,4,C
463227,1,1,35,1,1,1,1,2,A
464779,1,0,27,0,1,1,0,1,A
462883,1,1,28,1,4,8,0,4,A
459018,0,1,85,0,5,1,3,2,D
459464,0,0,29,1,4,3,0,2,B
466774,0,1,78,1,2,0,0,2,C
459920,1,1,51,1,4,6,3,2,B
467906,1,0,33,0,0,0,0,5,D
460386,0,1,29,1,0,0,0,2,D
467069,1,0,29,0,0,0,0,3,D
465025,0,1,73,1,5,0,3,2,C
466984,1,0,43,1,7,9,0,2,D
462650,1,0,33,0,3,8,0,5,D
459510,1,0,23,0,0,0,0,3,D
466229,0,1,56,1,5,0,3,1,B
466856,1,1,65,0,1,1,1,3,A
461623,1,1,41,1,4,11,1,2,B
461839,0,1,58,1,4,1,1,2,C
467883,1,1,48,1,4,0,1,2,C
460038,1,0,36,1,1,9,0,5,D
467744,0,0,36,1,4,9,0,1,D
462385,0,0,23,0,6,4,0,3,C
462916,1,1,68,0,4,6,1,3,C
463339,1,1,27,1,1,4,0,2,B
460981,1,1,42,0,8,0,1,2,A
458993,0,1,29,0,6,0,0,2,A
459966,1,0,31,1,6,1,0,3,B
459538,1,0,45,1,7,11,0,1,B
459424,0,1,50,1,6,3,0,3,B
465975,0,0,42,1,4,8,0,1,A
464600,1,0,55,1,4,0,0,1,B
465760,1,0,43,1,1,8,0,2,A
466577,0,0,30,1,0,1,0,1,D
467324,0,0,32,0,6,5,0,1,D
464387,1,0,27,1,4,9,0,5,B
462481,0,0,33,1,3,1,0,1,A
463042,0,1,51,0,5,3,3,4,C
465365,0,0,31,0,3,1,0,4,D
463762,0,1,31,0,5,1,3,3,A
460914,1,0,36,1,4,9,0,2,C
466123,0,1,70,1,3,0,0,1,A
465803,0,1,37,1,8,2,3,5,C
460506,1,1,52,1,1,0,0,3,B
463066,1,0,28,1,0,9,0,3,D
465110,0,1,42,1,3,9,0,5,D
461445,0,1,52,1,4,3,1,4,C
466330,0,0,29,0,6,0,0,3,C
461578,1,1,61,1,4,0,1,4,C
466363,1,1,38,1,1,5,0,2,B
461118,1,0,30,1,0,6,0,2,A
465568,0,1,39,1,5,3,3,3,B
459130,1,1,74,0,2,0,3,2,A
459629,1,1,47,1,3,3,1,2,B
463892,0,0,38,1,4,9,0,1,A
461950,1,0,40,1,0,1,0,1,D
463499,0,1,48,1,5,0,0,2,A
467946,1,1,40,1,4,0,0,2,B
461540,0,0,38,1,8,3,0,2,B
462679,0,0,63,1,6,1,0,1,D
459181,0,1,58,0,4,0,3,3,D
463612,1,1,51,1,1,1,3,3,C
463393,1,1,38,1,4,6,0,2,B
465527,1,0,26,0,3,6,0,8,D
462316,0,1,60,1,4,1,1,3,C
467510,0,1,51,1,3,3,0,3,B
459755,1,1,56,0,4,3,1,3,C
466049,1,0,25,1,6,0,0,1,A
465211,0,0,43,0,4,6,0,2,B
460367,0,1,73,1,4,1,0,2,B
463591,0,0,22,0,0,3,0,4,D
464585,0,1,66,1,2,1,3,2,C
463698,1,1,53,0,1,0,1,2,B
462114,0,0,21,0,0,1,0,4,D
461856,1,1,45,1,4,3,3,4,C
467511,0,1,57,1,3,3,0,1,A
464593,1,0,35,1,6,1,0,4,B
459643,0,1,40,1,5,0,3,4,B
459695,0,1,35,1,4,3,3,2,A
460213,0,1,40,1,3,5,0,1,D
461046,0,1,50,1,4,0,0,1,B
463409,1,1,43,0,3,7,1,5,B
463299,1,1,49,1,4,0,0,4,B
465719,1,1,37,1,4,0,0,2,C
463448,0,1,40,1,4,8,1,2,B
466248,0,0,41,1,6,1,0,1,B
462802,1,1,39,1,4,3,1,4,D
463205,1,0,25,0,6,0,0,4,D
465648,1,0,32,0,3,0,0,2,A
467774,1,0,39,1,7,1,0,6,A
465525,1,1,38,1,0,3,1,3,D
467776,1,0,25,1,6,0,0,4,D
460850,1,1,61,0,1,0,0,1,B
463919,1,0,31,1,7,9,0,1,D
460809,0,1,72,1,4,2,0,1,B
465708,1,1,60,1,4,0,3,2,C
467138,1,0,26,0,7,13,0,1,D
459003,0,1,51,1,6,0,3,5,C
466167,0,1,56,0,8,1,0,2,B
464257,0,1,35,1,3,1,3,2,D
464479,0,1,55,1,3,1,0,1,B
464204,1,1,39,1,4,2,3,2,C
460073,1,1,42,1,1,2,0,1,B
460289,1,1,60,1,4,2,1,6,C
464052,0,0,36,1,4,0,0,1,A
459069,0,1,25,1,6,0,1,2,A
465800,0,0,25,0,0,1,0,3,C
461497,0,0,29,0,6,5,0,5,B
464005,1,0,27,0,0,0,0,5,C
459588,0,1,52,1,4,1,0,1,A
464477,0,1,36,0,3,3,0,2,A
459476,0,1,41,1,4,0,3,4,A
464432,0,0,31,0,1,8,0,2,D
462264,0,1,45,1,3,0,1,4,C
466257,1,0,32,0,0,0,0,4,C
460121,0,1,55,1,1,1,1,3,A
463640,0,0,28,1,0,1,0,3,D
464462,1,1,70,1,4,5,3,2,C
461024,0,1,82,1,2,1,0,1,A
464229,1,0,26,0,1,2,0,7,D
466680,0,0,22,0,1,0,0,4,D
459557,1,1,29,0,3,1,3,2,D
466063,1,1,48,1,3,0,0,1,B
465205,0,1,48,1,3,0,0,2,D
467476,0,0,32,1,0,1,0,4,D
463724,0,0,29,0,0,0,0,5,B
465868,0,0,35,1,4,6,0,3,D
466148,0,1,39,0,3,0,1,4,C
464273,1,0,26,0,4,2,0,2,D
466641,0,0,20,0,0,1,0,4,D
467044,1,0,35,1,8,0,0,1,D
461312,0,0,18,0,0,3,0,3,D
464450,1,1,56,1,4,0,3,2,B
462929,0,0,40,0,7,3,0,1,A
467900,1,0,37,0,1,3,0,1,A
462155,1,1,57,1,4,3,3,3,C
467651,0,0,23,0,0,0,0,4,D
459686,0,1,52,1,4,1,0,1,C
466985,1,1,45,0,1,0,1,7,A
465258,0,0,20,0,0,5,0,4,D
467718,1,0,20,0,0,2,0,6,D
460288,0,1,61,1,0,1,1,7,B
461991,0,0,23,0,6,0,0,4,B
460110,1,0,52,1,4,0,0,2,C
460128,0,1,25,1,0,8,0,2,D
466614,0,0,21,0,0,1,0,6,D
462573,0,1,59,1,4,0,1,6,B
465346,1,0,37,1,8,1,0,3,D
465022,1,1,72,1,2,0,3,2,C
459931,0,1,50,1,4,0,0,1,A
464538,0,0,19,0,0,0,0,2,D
464708,0,0,20,0,0,0,0,8,D
462303,1,1,32,0,4,0,1,4,A
464114,1,0,36,0,6,0,0,2,A
463638,1,1,29,0,6,0,1,2,B
461074,0,1,25,0,3,3,1,2,D
463351,1,0,22,1,0,3,0,4,D
466223,0,1,66,1,4,1,0,1,B
464550,0,1,50,1,4,3,0,4,C
460641,0,1,53,1,4,3,1,3,C
464560,0,0,39,1,3,9,0,2,A
459106,0,1,60,1,4,1,0,2,C
461492,0,1,70,1,3,8,1,2,C
462185,0,0,18,0,6,0,0,3,D
463967,1,0,33,1,1,0,0,2,A
462421,0,0,53,1,4,0,0,2,A
